There are 13 pairs of portals
Starting at 32,13
Aiming for 0,11
Testing at 0: 32,13; Dist: 0
Testing at 23: 21,2; Dist: 313
Testing at 24: 19,39; Dist: 313
Testing at 24: 15,35; Dist: 313
Testing at 24: 23,3; Dist: 313
Testing at 25: 16,39; Dist: 313
Testing at 25: 15,38; Dist: 313
Testing at 25: 23,0; Dist: 313
Testing at 25: 6,21; Dist: 313
Testing at 25: 5,20; Dist: 313
Testing at 24: 31,19; Dist: 313
Testing at 24: 27,23; Dist: 313
Testing at 13: 31,2; Dist: 313
Testing at 13: 27,8; Dist: 313
Testing at 14: 7,1; Dist: 313
Testing at 14: 11,5; Dist: 313
Testing at 10: 3,7; Dist: 313
Testing at 10: 1,9; Dist: 313
Testing at 10: 1,1; Dist: 313
Testing at 6: 17,4; Dist: 314
Testing at 7: 1,31; Dist: 314
Testing at 11: 31,37; Dist: 314
Testing at 11: 29,39; Dist: 314
Testing at 12: 30,21; Dist: 314
Testing at 12: 31,22; Dist: 314
Testing at 20: 4,33; Dist: 314
Testing at 20: 5,34; Dist: 314
Testing at 20: 3,28; Dist: 314
Testing at 20: 5,24; Dist: 314
Testing at 23: 19,35; Dist: 314
Testing at 23: 17,37; Dist: 314
Testing at 23: 27,3; Dist: 314
Testing at 23: 25,5; Dist: 314
Testing at 23: 25,1; Dist: 314
Testing at 23: 21,5; Dist: 314
Testing at 23: 21,1; Dist: 314
Testing at 24: 16,35; Dist: 314
Testing at 24: 24,3; Dist: 314
Testing at 24: 22,3; Dist: 314
Testing at 25: 17,39; Dist: 314
Testing at 25: 15,37; Dist: 314
Testing at 25: 23,1; Dist: 314
Testing at 26: 15,40; Dist: 314
Testing at 25: 5,19; Dist: 314
Testing at 24: 31,18; Dist: 314
Testing at 13: 31,1; Dist: 314
Testing at 13: 27,9; Dist: 314
Testing at 14: 6,1; Dist: 314
Testing at 14: 7,2; Dist: 314
Testing at 14: 10,5; Dist: 314
Testing at 14: 11,6; Dist: 314
Testing at 14: 11,4; Dist: 314
Testing at 10: 2,9; Dist: 314
Testing at 10: 1,10; Dist: 314
Testing at 6: 17,3; Dist: 315
Testing at 11: 31,38; Dist: 315
Testing at 12: 29,21; Dist: 315
Testing at 12: 31,23; Dist: 315
Testing at 20: 3,33; Dist: 315
Testing at 20: 5,35; Dist: 315
Testing at 20: 3,29; Dist: 315
Testing at 20: 5,23; Dist: 315
Testing at 23: 19,34; Dist: 315
Testing at 23: 18,37; Dist: 315
Testing at 23: 27,4; Dist: 315
Testing at 23: 27,2; Dist: 315
Testing at 23: 22,5; Dist: 315
Testing at 23: 20,5; Dist: 315
Testing at 23: 21,6; Dist: 315
Testing at 24: 17,35; Dist: 315
Testing at 24: 25,3; Dist: 315
Testing at 24: 21,3; Dist: 315
Testing at 25: 18,39; Dist: 315
Testing at 25: 15,36; Dist: 315
Testing at 25: 23,2; Dist: 315
Testing at 26: 15,39; Dist: 315
Testing at 25: 6,19; Dist: 315
Testing at 24: 31,17; Dist: 315
Testing at 14: 5,1; Dist: 315
Testing at 14: 7,3; Dist: 315
Testing at 14: 9,5; Dist: 315
Testing at 15: 32,15; Dist: 315
Testing at 14: 11,3; Dist: 315
Testing at 10: 3,9; Dist: 315
Testing at 10: 1,11; Dist: 315
Testing at 6: 18,3; Dist: 316
Testing at 6: 17,2; Dist: 316
Testing at 11: 31,39; Dist: 316
Testing at 12: 30,23; Dist: 316
Testing at 12: 31,24; Dist: 316
Testing at 20: 2,33; Dist: 316
Testing at 20: 3,34; Dist: 316
Testing at 20: 4,23; Dist: 316
Testing at 24: 23,40; Dist: 316
Testing at 23: 19,37; Dist: 316
Testing at 23: 27,5; Dist: 316
Testing at 23: 27,1; Dist: 316
Testing at 23: 23,5; Dist: 316
Testing at 23: 19,5; Dist: 316
Testing at 24: 13,0; Dist: 316
Testing at 24: 18,35; Dist: 316
Testing at 24: 17,36; Dist: 316
Testing at 24: 26,3; Dist: 316
Testing at 24: 25,4; Dist: 316
Testing at 24: 25,2; Dist: 316
Testing at 24: 21,4; Dist: 316
Testing at 24: 21,2; Dist: 316
Testing at 25: 19,39; Dist: 316
Testing at 25: 15,35; Dist: 316
Testing at 25: 23,3; Dist: 316
Testing at 26: 16,39; Dist: 316
Testing at 26: 15,38; Dist: 316
Testing at 26: 23,0; Dist: 316
Testing at 24: 32,17; Dist: 316
Testing at 24: 30,17; Dist: 316
Testing at 14: 4,1; Dist: 316
Testing at 14: 5,2; Dist: 316
Testing at 14: 8,5; Dist: 316
Testing at 14: 9,4; Dist: 316
Testing at 15: 31,15; Dist: 316
Testing at 10: 2,11; Dist: 316
Testing at 10: 0,11; Dist: 316
Testing at 6: 19,3; Dist: 317
Testing at 6: 17,1; Dist: 317
Testing at 12: 29,23; Dist: 317
Testing at 12: 31,25; Dist: 317
Testing at 20: 1,33; Dist: 317
Testing at 20: 3,35; Dist: 317
Testing at 20: 3,23; Dist: 317
Testing at 24: 23,39; Dist: 317
Testing at 23: 28,5; Dist: 317
Testing at 24: 13,1; Dist: 317
Testing at 24: 19,35; Dist: 317
Testing at 24: 17,37; Dist: 317
Testing at 24: 27,3; Dist: 317
Testing at 24: 25,5; Dist: 317
Testing at 24: 25,1; Dist: 317
Testing at 24: 21,5; Dist: 317
Testing at 24: 21,1; Dist: 317
Testing at 25: 16,35; Dist: 317
Testing at 25: 24,3; Dist: 317
Testing at 25: 22,3; Dist: 317
Testing at 26: 17,39; Dist: 317
Testing at 26: 15,37; Dist: 317
Testing at 26: 23,1; Dist: 317
Testing at 23: 6,11; Dist: 317
Testing at 24: 29,17; Dist: 317
Testing at 14: 3,1; Dist: 317
Testing at 14: 5,3; Dist: 317
Testing at 14: 7,5; Dist: 317
Testing at 14: 9,3; Dist: 317
Testing at 15: 30,15; Dist: 317
Testing at 10: 3,11; Dist: 317
Testing at 6: 19,2; Dist: 318
Testing at 6: 16,1; Dist: 318
Testing at 12: 31,26; Dist: 318
Testing at 20: 2,35; Dist: 318
Testing at 20: 3,36; Dist: 318
Testing at 20: 2,23; Dist: 318
Testing at 20: 3,24; Dist: 318
Testing at 24: 24,39; Dist: 318
Testing at 24: 22,39; Dist: 318
Testing at 24: 23,38; Dist: 318
Testing at 23: 29,5; Dist: 318
Testing at 24: 12,1; Dist: 318
Testing at 24: 13,2; Dist: 318
Testing at 24: 19,34; Dist: 318
Testing at 24: 18,37; Dist: 318
Testing at 24: 27,4; Dist: 318
Testing at 24: 27,2; Dist: 318
Testing at 24: 22,5; Dist: 318
Testing at 24: 20,5; Dist: 318
Testing at 24: 21,6; Dist: 318
Testing at 25: 17,35; Dist: 318
Testing at 25: 25,3; Dist: 318
Testing at 25: 21,3; Dist: 318
Testing at 26: 18,39; Dist: 318
Testing at 26: 15,36; Dist: 318
Testing at 26: 23,2; Dist: 318
Testing at 23: 5,11; Dist: 318
Testing at 15: 29,15; Dist: 318
Testing at 10: 3,12; Dist: 318
Testing at 6: 19,1; Dist: 319
Testing at 6: 15,1; Dist: 319
Testing at 12: 31,27; Dist: 319
Testing at 20: 1,35; Dist: 319
Testing at 20: 3,37; Dist: 319
Testing at 20: 1,23; Dist: 319
Testing at 20: 3,25; Dist: 319
Testing at 24: 25,39; Dist: 319
Testing at 24: 21,39; Dist: 319
Testing at 24: 23,37; Dist: 319
Testing at 23: 30,5; Dist: 319
Testing at 23: 29,6; Dist: 319
Testing at 23: 29,4; Dist: 319
Testing at 24: 11,1; Dist: 319
Testing at 24: 13,3; Dist: 319
Testing at 25: 23,40; Dist: 319
Testing at 24: 19,37; Dist: 319
Testing at 24: 27,5; Dist: 319
Testing at 24: 27,1; Dist: 319
Testing at 24: 23,5; Dist: 319
Testing at 24: 19,5; Dist: 319
Testing at 25: 13,0; Dist: 319
Testing at 25: 18,35; Dist: 319
Testing at 25: 17,36; Dist: 319
Testing at 25: 26,3; Dist: 319
Testing at 25: 25,4; Dist: 319
Testing at 25: 25,2; Dist: 319
Testing at 25: 21,4; Dist: 319
Testing at 25: 21,2; Dist: 319
Testing at 26: 19,39; Dist: 319
Testing at 26: 15,35; Dist: 319
Testing at 26: 23,3; Dist: 319
Testing at 23: 5,10; Dist: 319
Testing at 15: 29,14; Dist: 319
Testing at 10: 3,13; Dist: 319
Testing at 6: 19,0; Dist: 320
Testing at 12: 30,27; Dist: 320
Testing at 12: 31,28; Dist: 320
Testing at 20: 2,37; Dist: 320
Testing at 20: 3,38; Dist: 320
Testing at 20: 2,25; Dist: 320
Testing at 24: 21,38; Dist: 320
Testing at 24: 24,37; Dist: 320
Testing at 24: 23,36; Dist: 320
Testing at 23: 31,5; Dist: 320
Testing at 23: 29,7; Dist: 320
Testing at 23: 29,3; Dist: 320
Testing at 24: 10,1; Dist: 320
Testing at 24: 13,4; Dist: 320
Testing at 25: 23,39; Dist: 320
Testing at 24: 28,5; Dist: 320
Testing at 25: 13,1; Dist: 320
Testing at 25: 19,35; Dist: 320
Testing at 25: 17,37; Dist: 320
Testing at 25: 27,3; Dist: 320
Testing at 25: 25,5; Dist: 320
Testing at 25: 25,1; Dist: 320
Testing at 25: 21,5; Dist: 320
Testing at 25: 21,1; Dist: 320
Testing at 26: 16,35; Dist: 320
Testing at 26: 24,3; Dist: 320
Testing at 26: 22,3; Dist: 320
Testing at 23: 5,9; Dist: 320
Testing at 15: 29,13; Dist: 320
Testing at 10: 4,13; Dist: 320
Testing at 10: 2,13; Dist: 320
Testing at 5: 26,15; Dist: 321
Testing at 12: 29,27; Dist: 321
Testing at 12: 31,29; Dist: 321
Testing at 20: 1,37; Dist: 321
Testing at 20: 3,39; Dist: 321
Testing at 20: 1,25; Dist: 321
Testing at 24: 21,37; Dist: 321
Testing at 24: 25,37; Dist: 321
Testing at 24: 23,35; Dist: 321
Testing at 23: 31,6; Dist: 321
Testing at 23: 31,4; Dist: 321
Testing at 23: 28,7; Dist: 321
Testing at 23: 29,2; Dist: 321
Testing at 24: 9,1; Dist: 321
Testing at 24: 13,5; Dist: 321
Testing at 25: 24,39; Dist: 321
Testing at 25: 22,39; Dist: 321
Testing at 25: 23,38; Dist: 321
Testing at 24: 29,5; Dist: 321
Testing at 25: 12,1; Dist: 321
Testing at 25: 13,2; Dist: 321
Testing at 25: 19,34; Dist: 321
Testing at 25: 18,37; Dist: 321
Testing at 25: 27,4; Dist: 321
Testing at 25: 27,2; Dist: 321
Testing at 25: 22,5; Dist: 321
Testing at 25: 20,5; Dist: 321
Testing at 25: 21,6; Dist: 321
Testing at 26: 17,35; Dist: 321
Testing at 26: 25,3; Dist: 321
Testing at 26: 21,3; Dist: 321
Testing at 23: 5,8; Dist: 321
Testing at 15: 29,12; Dist: 321
Testing at 10: 5,13; Dist: 321
Testing at 10: 1,13; Dist: 321
Testing at 5: 27,15; Dist: 322
Testing at 12: 28,27; Dist: 322
Testing at 12: 29,26; Dist: 322
Testing at 12: 31,30; Dist: 322
Testing at 20: 1,38; Dist: 322
Testing at 20: 0,25; Dist: 322
Testing at 20: 1,26; Dist: 322
Testing at 24: 26,37; Dist: 322
Testing at 24: 24,35; Dist: 322
Testing at 24: 22,35; Dist: 322
Testing at 23: 31,7; Dist: 322
Testing at 23: 31,3; Dist: 322
Testing at 23: 27,7; Dist: 322
Testing at 23: 29,1; Dist: 322
Testing at 24: 8,1; Dist: 322
Testing at 24: 12,5; Dist: 322
Testing at 25: 25,39; Dist: 322
Testing at 25: 21,39; Dist: 322
Testing at 25: 23,37; Dist: 322
Testing at 24: 30,5; Dist: 322
Testing at 24: 29,6; Dist: 322
Testing at 24: 29,4; Dist: 322
Testing at 25: 11,1; Dist: 322
Testing at 25: 13,3; Dist: 322
Testing at 26: 23,40; Dist: 322
Testing at 25: 19,37; Dist: 322
Testing at 25: 27,5; Dist: 322
Testing at 25: 27,1; Dist: 322
Testing at 25: 23,5; Dist: 322
Testing at 25: 19,5; Dist: 322
Testing at 26: 13,0; Dist: 322
Testing at 26: 18,35; Dist: 322
Testing at 26: 17,36; Dist: 322
Testing at 26: 26,3; Dist: 322
Testing at 26: 25,4; Dist: 322
Testing at 26: 25,2; Dist: 322
Testing at 26: 21,4; Dist: 322
Testing at 26: 21,2; Dist: 322
Testing at 23: 5,7; Dist: 322
Testing at 15: 29,11; Dist: 322
Testing at 10: 0,13; Dist: 322
Testing at 5: 27,14; Dist: 323
Testing at 12: 27,27; Dist: 323
Testing at 12: 29,25; Dist: 323
Testing at 12: 31,31; Dist: 323
Testing at 20: 1,39; Dist: 323
Testing at 19: 15,6; Dist: 323
Testing at 20: 1,27; Dist: 323
Testing at 24: 27,37; Dist: 323
Testing at 24: 25,35; Dist: 323
Testing at 24: 21,35; Dist: 323
Testing at 23: 31,2; Dist: 323
Testing at 23: 27,8; Dist: 323
Testing at 24: 7,1; Dist: 323
Testing at 24: 11,5; Dist: 323
Testing at 25: 21,38; Dist: 323
Testing at 25: 24,37; Dist: 323
Testing at 25: 23,36; Dist: 323
Testing at 24: 31,5; Dist: 323
Testing at 24: 29,7; Dist: 323
Testing at 24: 29,3; Dist: 323
Testing at 25: 10,1; Dist: 323
Testing at 25: 13,4; Dist: 323
Testing at 26: 23,39; Dist: 323
Testing at 25: 28,5; Dist: 323
Testing at 26: 13,1; Dist: 323
Testing at 26: 19,35; Dist: 323
Testing at 26: 17,37; Dist: 323
Testing at 26: 27,3; Dist: 323
Testing at 26: 25,5; Dist: 323
Testing at 26: 25,1; Dist: 323
Testing at 26: 21,5; Dist: 323
Testing at 26: 21,1; Dist: 323
Testing at 23: 5,6; Dist: 323
Testing at 15: 28,11; Dist: 323
Testing at 15: 29,10; Dist: 323
Testing at 9: 26,27; Dist: 323
Testing at 5: 27,13; Dist: 324
Testing at 12: 26,27; Dist: 324
Testing at 12: 27,26; Dist: 324
Testing at 12: 30,31; Dist: 324
Testing at 12: 31,32; Dist: 324
Testing at 19: 15,5; Dist: 324
Testing at 20: 1,28; Dist: 324
Testing at 24: 28,37; Dist: 324
Testing at 24: 27,38; Dist: 324
Testing at 24: 21,34; Dist: 324
Testing at 23: 31,1; Dist: 324
Testing at 23: 27,9; Dist: 324
Testing at 24: 6,1; Dist: 324
Testing at 24: 7,2; Dist: 324
Testing at 24: 10,5; Dist: 324
Testing at 24: 11,6; Dist: 324
Testing at 24: 11,4; Dist: 324
Testing at 25: 21,37; Dist: 324
Testing at 25: 25,37; Dist: 324
Testing at 25: 23,35; Dist: 324
Testing at 24: 31,6; Dist: 324
Testing at 24: 31,4; Dist: 324
Testing at 24: 28,7; Dist: 324
Testing at 24: 29,2; Dist: 324
Testing at 25: 9,1; Dist: 324
Testing at 25: 13,5; Dist: 324
Testing at 26: 24,39; Dist: 324
Testing at 26: 22,39; Dist: 324
Testing at 26: 23,38; Dist: 324
Testing at 25: 29,5; Dist: 324
Testing at 26: 12,1; Dist: 324
Testing at 26: 13,2; Dist: 324
Testing at 26: 19,34; Dist: 324
Testing at 26: 18,37; Dist: 324
Testing at 26: 27,4; Dist: 324
Testing at 26: 27,2; Dist: 324
Testing at 26: 22,5; Dist: 324
Testing at 26: 20,5; Dist: 324
Testing at 26: 21,6; Dist: 324
Testing at 23: 5,5; Dist: 324
Testing at 15: 27,11; Dist: 324
Testing at 15: 29,9; Dist: 324
Testing at 9: 27,27; Dist: 324
Testing at 5: 27,12; Dist: 325
Testing at 13: 0,13; Dist: 325
Testing at 12: 27,25; Dist: 325
Testing at 12: 29,31; Dist: 325
Testing at 12: 31,33; Dist: 325
Testing at 19: 16,5; Dist: 325
Testing at 19: 15,4; Dist: 325
Testing at 20: 1,29; Dist: 325
Testing at 24: 29,37; Dist: 325
Testing at 24: 27,39; Dist: 325
Testing at 25: 32,21; Dist: 325
Testing at 24: 5,1; Dist: 325
Testing at 24: 7,3; Dist: 325
Testing at 24: 9,5; Dist: 325
Testing at 25: 32,15; Dist: 325
Testing at 24: 11,3; Dist: 325
Testing at 25: 26,37; Dist: 325
Testing at 25: 24,35; Dist: 325
Testing at 25: 22,35; Dist: 325
Testing at 24: 31,7; Dist: 325
Testing at 24: 31,3; Dist: 325
Testing at 24: 27,7; Dist: 325
Testing at 24: 29,1; Dist: 325
Testing at 25: 8,1; Dist: 325
Testing at 25: 12,5; Dist: 325
Testing at 26: 25,39; Dist: 325
Testing at 26: 21,39; Dist: 325
Testing at 26: 23,37; Dist: 325
Testing at 25: 30,5; Dist: 325
Testing at 25: 29,6; Dist: 325
Testing at 25: 29,4; Dist: 325
Testing at 26: 11,1; Dist: 325
Testing at 26: 13,3; Dist: 325
Testing at 27: 23,40; Dist: 325
Testing at 26: 19,37; Dist: 325
Testing at 26: 27,5; Dist: 325
Testing at 26: 27,1; Dist: 325
Testing at 26: 23,5; Dist: 325
Testing at 26: 19,5; Dist: 325
Testing at 27: 13,0; Dist: 325
Testing at 23: 4,5; Dist: 325
Testing at 15: 27,12; Dist: 325
Testing at 15: 30,9; Dist: 325
Testing at 9: 28,27; Dist: 325
Testing at 9: 27,26; Dist: 325
Testing at 5: 27,11; Dist: 326
Testing at 13: 1,13; Dist: 326
Testing at 12: 28,31; Dist: 326
Testing at 12: 29,30; Dist: 326
Testing at 12: 30,33; Dist: 326
Testing at 12: 31,34; Dist: 326
Testing at 19: 17,5; Dist: 326
Testing at 19: 15,3; Dist: 326
Testing at 20: 1,30; Dist: 326
Testing at 24: 30,37; Dist: 326
Testing at 24: 28,39; Dist: 326
Testing at 25: 31,21; Dist: 326
Testing at 24: 4,1; Dist: 326
Testing at 24: 5,2; Dist: 326
Testing at 24: 8,5; Dist: 326
Testing at 24: 9,4; Dist: 326
Testing at 25: 31,15; Dist: 326
Testing at 25: 27,37; Dist: 326
Testing at 25: 25,35; Dist: 326
Testing at 25: 21,35; Dist: 326
Testing at 24: 31,2; Dist: 326
Testing at 24: 27,8; Dist: 326
Testing at 25: 7,1; Dist: 326
Testing at 25: 11,5; Dist: 326
Testing at 26: 21,38; Dist: 326
Testing at 26: 24,37; Dist: 326
Testing at 26: 23,36; Dist: 326
Testing at 25: 31,5; Dist: 326
Testing at 25: 29,7; Dist: 326
Testing at 25: 29,3; Dist: 326
Testing at 26: 10,1; Dist: 326
Testing at 26: 13,4; Dist: 326
Testing at 27: 23,39; Dist: 326
Testing at 26: 28,5; Dist: 326
Testing at 27: 13,1; Dist: 326
Testing at 23: 3,5; Dist: 326
Testing at 15: 27,13; Dist: 326
Testing at 15: 31,9; Dist: 326
Testing at 9: 29,27; Dist: 326
Testing at 9: 27,25; Dist: 326
Testing at 5: 28,11; Dist: 327
Testing at 13: 2,13; Dist: 327
Testing at 12: 27,31; Dist: 327
Testing at 12: 29,29; Dist: 327
Testing at 12: 29,33; Dist: 327
Testing at 12: 31,35; Dist: 327
Testing at 19: 17,4; Dist: 327
Testing at 20: 1,31; Dist: 327
Testing at 24: 31,37; Dist: 327
Testing at 24: 29,39; Dist: 327
Testing at 25: 30,21; Dist: 327
Testing at 25: 31,22; Dist: 327
Testing at 24: 3,1; Dist: 327
Testing at 24: 5,3; Dist: 327
Testing at 24: 7,5; Dist: 327
Testing at 24: 9,3; Dist: 327
Testing at 25: 30,15; Dist: 327
Testing at 25: 28,37; Dist: 327
Testing at 25: 27,38; Dist: 327
Testing at 25: 21,34; Dist: 327
Testing at 24: 31,1; Dist: 327
Testing at 24: 27,9; Dist: 327
Testing at 25: 6,1; Dist: 327
Testing at 25: 7,2; Dist: 327
Testing at 25: 10,5; Dist: 327
Testing at 25: 11,6; Dist: 327
Testing at 25: 11,4; Dist: 327
Testing at 26: 21,37; Dist: 327
Testing at 26: 25,37; Dist: 327
Testing at 26: 23,35; Dist: 327
Testing at 25: 31,6; Dist: 327
Testing at 25: 31,4; Dist: 327
Testing at 25: 28,7; Dist: 327
Testing at 25: 29,2; Dist: 327
Testing at 26: 9,1; Dist: 327
Testing at 26: 13,5; Dist: 327
Testing at 27: 24,39; Dist: 327
Testing at 27: 22,39; Dist: 327
Testing at 27: 23,38; Dist: 327
Testing at 26: 29,5; Dist: 327
Testing at 27: 12,1; Dist: 327
Testing at 27: 13,2; Dist: 327
Testing at 23: 2,5; Dist: 327
Testing at 23: 3,4; Dist: 327
Testing at 15: 27,14; Dist: 327
Testing at 15: 31,10; Dist: 327
Testing at 9: 30,27; Dist: 327
Testing at 9: 29,26; Dist: 327
Testing at 5: 29,11; Dist: 328
Testing at 13: 3,13; Dist: 328
Testing at 12: 27,32; Dist: 328
Testing at 12: 27,30; Dist: 328
Testing at 12: 29,34; Dist: 328
Testing at 19: 17,3; Dist: 328
Testing at 24: 31,38; Dist: 328
Testing at 25: 29,21; Dist: 328
Testing at 25: 31,23; Dist: 328
Testing at 25: 29,15; Dist: 328
Testing at 25: 29,37; Dist: 328
Testing at 25: 27,39; Dist: 328
Testing at 26: 32,21; Dist: 328
Testing at 25: 5,1; Dist: 328
Testing at 25: 7,3; Dist: 328
Testing at 25: 9,5; Dist: 328
Testing at 26: 32,15; Dist: 328
Testing at 25: 11,3; Dist: 328
Testing at 26: 26,37; Dist: 328
Testing at 26: 24,35; Dist: 328
Testing at 26: 22,35; Dist: 328
Testing at 25: 31,7; Dist: 328
Testing at 25: 31,3; Dist: 328
Testing at 25: 27,7; Dist: 328
Testing at 25: 29,1; Dist: 328
Testing at 26: 8,1; Dist: 328
Testing at 26: 12,5; Dist: 328
Testing at 27: 25,39; Dist: 328
Testing at 27: 21,39; Dist: 328
Testing at 27: 23,37; Dist: 328
Testing at 26: 30,5; Dist: 328
Testing at 26: 29,6; Dist: 328
Testing at 26: 29,4; Dist: 328
Testing at 27: 11,1; Dist: 328
Testing at 27: 13,3; Dist: 328
Testing at 23: 1,5; Dist: 328
Testing at 23: 3,3; Dist: 328
Testing at 15: 27,15; Dist: 328
Testing at 15: 31,11; Dist: 328
Testing at 9: 31,27; Dist: 328
Testing at 9: 29,25; Dist: 328
Testing at 5: 29,12; Dist: 329
Testing at 5: 29,10; Dist: 329
Testing at 13: 4,13; Dist: 329
Testing at 13: 3,12; Dist: 329
Testing at 12: 27,33; Dist: 329
Testing at 12: 27,29; Dist: 329
Testing at 12: 29,35; Dist: 329
Testing at 19: 18,3; Dist: 329
Testing at 19: 17,2; Dist: 329
Testing at 24: 31,39; Dist: 329
Testing at 25: 30,23; Dist: 329
Testing at 25: 31,24; Dist: 329
Testing at 25: 29,14; Dist: 329
Testing at 25: 30,37; Dist: 329
Testing at 25: 28,39; Dist: 329
Testing at 26: 31,21; Dist: 329
Testing at 25: 4,1; Dist: 329
Testing at 25: 5,2; Dist: 329
Testing at 25: 8,5; Dist: 329
Testing at 25: 9,4; Dist: 329
Testing at 26: 31,15; Dist: 329
Testing at 26: 27,37; Dist: 329
Testing at 26: 25,35; Dist: 329
Testing at 26: 21,35; Dist: 329
Testing at 25: 31,2; Dist: 329
Testing at 25: 27,8; Dist: 329
Testing at 26: 7,1; Dist: 329
Testing at 26: 11,5; Dist: 329
Testing at 27: 21,38; Dist: 329
Testing at 27: 24,37; Dist: 329
Testing at 27: 23,36; Dist: 329
Testing at 26: 31,5; Dist: 329
Testing at 26: 29,7; Dist: 329
Testing at 26: 29,3; Dist: 329
Testing at 27: 10,1; Dist: 329
Testing at 27: 13,4; Dist: 329
Testing at 23: 1,6; Dist: 329
Testing at 23: 2,3; Dist: 329
Testing at 15: 26,15; Dist: 329
Testing at 15: 31,12; Dist: 329
Testing at 9: 31,28; Dist: 329
Testing at 9: 31,26; Dist: 329
Testing at 5: 29,13; Dist: 330
Testing at 5: 29,9; Dist: 330
Testing at 13: 5,13; Dist: 330
Testing at 13: 3,11; Dist: 330
Testing at 12: 28,35; Dist: 330
Testing at 19: 19,3; Dist: 330
Testing at 19: 17,1; Dist: 330
Testing at 25: 29,23; Dist: 330
Testing at 25: 31,25; Dist: 330
Testing at 25: 29,13; Dist: 330
Testing at 25: 31,37; Dist: 330
Testing at 25: 29,39; Dist: 330
Testing at 26: 30,21; Dist: 330
Testing at 26: 31,22; Dist: 330
Testing at 25: 3,1; Dist: 330
Testing at 25: 5,3; Dist: 330
Testing at 25: 7,5; Dist: 330
Testing at 25: 9,3; Dist: 330
Testing at 26: 30,15; Dist: 330
Testing at 26: 28,37; Dist: 330
Testing at 26: 27,38; Dist: 330
Testing at 26: 21,34; Dist: 330
Testing at 25: 31,1; Dist: 330
Testing at 25: 27,9; Dist: 330
Testing at 26: 6,1; Dist: 330
Testing at 26: 7,2; Dist: 330
Testing at 26: 10,5; Dist: 330
Testing at 26: 11,6; Dist: 330
Testing at 26: 11,4; Dist: 330
Testing at 27: 21,37; Dist: 330
Testing at 27: 25,37; Dist: 330
Testing at 27: 23,35; Dist: 330
Testing at 26: 31,6; Dist: 330
Testing at 26: 31,4; Dist: 330
Testing at 26: 28,7; Dist: 330
Testing at 26: 29,2; Dist: 330
Testing at 27: 9,1; Dist: 330
Testing at 27: 13,5; Dist: 330
Testing at 23: 1,7; Dist: 330
Testing at 23: 1,3; Dist: 330
Testing at 16: 19,0; Dist: 330
Testing at 15: 31,13; Dist: 330
Testing at 9: 31,29; Dist: 330
Testing at 9: 31,25; Dist: 330
Testing at 5: 29,14; Dist: 331
Testing at 5: 30,9; Dist: 331
Testing at 13: 2,11; Dist: 331
Testing at 12: 27,35; Dist: 331
Testing at 19: 19,2; Dist: 331
Testing at 19: 16,1; Dist: 331
Testing at 25: 31,26; Dist: 331
Testing at 25: 29,12; Dist: 331
Testing at 25: 31,38; Dist: 331
Testing at 26: 29,21; Dist: 331
Testing at 26: 31,23; Dist: 331
Testing at 26: 29,15; Dist: 331
Testing at 26: 29,37; Dist: 331
Testing at 26: 27,39; Dist: 331
Testing at 27: 32,21; Dist: 331
Testing at 26: 5,1; Dist: 331
Testing at 26: 7,3; Dist: 331
Testing at 26: 9,5; Dist: 331
Testing at 27: 32,15; Dist: 331
Testing at 26: 11,3; Dist: 331
Testing at 27: 26,37; Dist: 331
Testing at 27: 24,35; Dist: 331
Testing at 27: 22,35; Dist: 331
Testing at 26: 31,7; Dist: 331
Testing at 26: 31,3; Dist: 331
Testing at 26: 27,7; Dist: 331
Testing at 26: 29,1; Dist: 331
Testing at 27: 8,1; Dist: 331
Testing at 27: 12,5; Dist: 331
Testing at 23: 2,7; Dist: 331
Testing at 23: 1,8; Dist: 331
Testing at 23: 1,2; Dist: 331
Testing at 16: 19,1; Dist: 331
Testing at 15: 32,13; Dist: 331
Testing at 9: 31,30; Dist: 331
Testing at 9: 31,24; Dist: 331
Testing at 5: 29,15; Dist: 332
Testing at 5: 31,9; Dist: 332
Testing at 13: 1,11; Dist: 332
Testing at 19: 19,1; Dist: 332
Testing at 19: 15,1; Dist: 332
Testing at 25: 31,27; Dist: 332
Testing at 25: 29,11; Dist: 332
Testing at 25: 31,39; Dist: 332
Testing at 26: 30,23; Dist: 332
Testing at 26: 31,24; Dist: 332
Testing at 26: 29,14; Dist: 332
